person	signature	factoid	year	note
Denke, Christian Frederick.	162,7	Arriving with new bride	1803
Denke, Christian Frederick.	164,2	Receiving laud for mission place from Chippewa Chief	1802
Denke, Christian Frederick.	164,2	Finding willing hearing with Chippewa Chief Witanessa	1802
Denke, Christian Frederick.	164,2	Conversation with chief on curious Indian tale	1802
Denke, Christian Frederick.	164,2	Giving medical treatment to Ottawaschkaho	1802
Denke, Christian Frederick.	164,13	Hoping for a change #6	1806
Denke, Christian Frederick.	164,13	Able to give information on nature of an eclipse #5	1806
Denke, Christian Frederick.	164,13	Watched closely by suspicious neighbors #4	1806
Denke, Christian Frederick.	164,13	Frustrated #4	1806
Denke, Christian Frederick.	164,13	Considering a pilgrim ministry No. 4	1806
Denke, Christian Frederick.	164,13	Trying hard to influence Mtschigi No. 4	1806
Denke, Christian Frederick.	164,8	To Fairfield	1805
Denke, Christian Frederick.	164,8	In danger of losing his life	1805
Denke, Christian Frederick.	164,8	Pastoral interview with Petrus	1805
Denke, Christian Frederick.	164,8	Lonesome	1805
Denke, Christian Frederick.	164,8	To Fairfield and vicinity	1805
Denke, Christian Frederick.	164,8	Happy reunion with Chief Onagan	1805
Denke, Christian Frederick.	164,12	Depressed by poor health and hard physical work No. 6	1805
Denke, Christian Frederick.	162,10	Present at Mission Conference	1805
Denke, Christian Frederick.	162,10	Returning to Jongquakamik	1805
Denke, Christian Frederick.	162,10	To have a smoke-house built	1805
Denke, Christian Frederick.	164,3	Opening the road for Schnall's return	1802
Denke, Christian Frederick.	164,3	Hurt in powder explosion	1802
Denke, Christian Frederick.	164,3	Conducting funeral of 2 members of Harsen family	1802
Denke, Christian Frederick.	164,2	Hurt in powder explosion at Harsen's place	1802
Denke, Christian Frederick.	164,2	Comforting the dying	1802
Denke, Christian Frederick.	164,3	Welcoming Schnall, visitor	1802
Denke, Christian Frederick.	164,2	To Fairfield for Holy Communion	1802
Denke, Christian Frederick.	164,2	Giving medical help to Nangi	1802
Denke, Christian Frederick.	164,2	Conducting service at Harsen's place	1802
Denke, Christian Frederick.	164,2	Sick	1802
Denke, Christian Frederick.	164,2	Receiving site on Harsen's Island for mission settlement	1802
Denke, Christian Frederick.	164,9	Cool in spite of Siskiboa's threats	1806
Denke, Christian Frederick.	162,6	Addressed as father by Chippewa chief, Nangi	1802
Denke, Christian Frederick.	162,6	At Fairfield, reporting on his work	1802
Denke, Christian Frederick.	162,6	Returning to his post	1802
Denke, Christian Frederick.	162,6	Unable to come for a visit	1802
Denke, Christian Frederick.	162,4	Visit to the Chippewa at Schnei Kaerty	1801
Denke, Christian Frederick.	162,4	Business trip to Detroit	1801
Denke, Christian Frederick.	162,4	Returning with mail	1801
Denke, Christian Frederick.	162,4	Accompanying Anna Maria Sensemann	1801
Denke, Christian Frederick.	162,4	Returning from Detroit	1801
Denke, Christian Frederick.	162,4	Observing Single Brethren's Day	1801
Denke, Christian Frederick.	162,4	Sick with cold fever	1801
Denke, Christian Frederick.	162,10	Visitor and speaker	1806
Denke, Christian Frederick.	162,10	With wife, visitor for Communion service	1806
Denke, Christian Frederick.	162,4	Going to Jredell about surveying of Fairfield land	1801
Denke, Christian Frederick.	162,4	Reporting or errand	1801
Denke, Christian Frederick.	162,4	Singer of letter to the Tuscarora	1801
Denke, Christian Frederick.	162,4	Religious conversation with Twichtwe pupil	1801
Denke, Christian Frederick.	162,4	Conversation on superstitious fear held by Chippewa resident	1801
Denke, Christian Frederick.	162,4	Preaching to Chippewa campers	1801
Denke, Christian Frederick.	162,6	Conference with chief from Snycardy	1802
Denke, Christian Frederick.	162,6	Trying out the new mission horse	1802
Denke, Christian Frederick.	162,6	His coming desired by Chippewa	1802
Denke, Christian Frederick.	162,6	Promising to come soon	1802
Denke, Christian Frederick.	162,6	Leaving for Detroit on horseback	1802
Denke, Christian Frederick.	162,6	Changing to canoe transportation	1802
Denke, Christian Frederick.	162,6	Returning from hazardous journey	1802
Denke, Christian Frederick.	162,6	Despatched for work among the Chippewa	1802
Denke, Christian Frederick.	162,6	Farewell lovefeast	1802
Denke, Christian Frederick.	162,6	Sending report on journey to St. Clair River	1802
Denke, Christian Frederick.	162,6	To receive needed supplies	1802
Denke, Christian Frederick.	164,2	Reporting on beginning of mission work among the Chippewa	1802
Denke, Christian Frederick.	164,2	Determined	1802
Denke, Christian Frederick.	164,2	Starting study of Chippewa language	1802
Denke, Christian Frederick.	164,2	Friendly conversation with Chief Nangi	1802
Denke, Christian Frederick.	162,6	To be visited by Schnall	1802
Denke, Christian Frederick.	162,6	Powder explosion at his place	1802
Denke, Christian Frederick.	162,6	Out to find petroleum	1802
Denke, Christian Frederick.	162,6	Returning to his mission place	1802
Denke, Christian Frederick.	164,9	Accused of having killed persons on Jongquakamik	1806
Denke, Christian Frederick.	163,8	With wife, escorting Luckenbach	1811
Denke, Christian Frederick.	163,8	Presenting the council of God to an old Munsee woman	1811
Denke, Christian Frederick.	163,8	Pastoral interview	1811
Denke, Christian Frederick.	163,8	Meeting old Chippewa friends	1811
Denke, Christian Frederick.	163,8	Doctrinal instruction for boys	1811
Denke, Christian Frederick.	172,6	Expected at Petquotting No. 5	1807
Denke, Christian Frederick.	172,6	Ref. No. 6	1807
Denke, Christian Frederick.	172,6	Glad to be relieved from Chippewa mission No. 8	1807
Denke, Christian Frederick.	157,4	Arrived &amp; greeted	1807-05-30	(Opp.)
Denke, Christian Frederick.	157,4	Welcomed at love feast	1807-05-31	(Opp.)
Denke, Christian Frederick.	157,4	In charge of work at Petquotting	1807-05-30	(Dk.)
Denke, Christian Frederick.	157,4	Introduced at love feast	1807-05-31	(Dk.)
Denke, Christian Frederick.	157,4	Accepted call to serve Petquotting during Oppelt's furlough	1807
Denke, Christian Frederick.	157,9	Called for interim service at Petquotting No. 1	1807
Denke, Christian Frederick.	157,9	Disliked by Oppelt No. 1	1807
Denke, Christian Frederick.	157,4	Expected to arrive at Petquotting	1807
Denke, Christian Frederick.	162,12	Farewell sermon at Fairfield	1807
Denke, Christian Frederick.	162,12	Baptizing the first fruit of the Chippewa, Abraham	1807
Denke, Christian Frederick.	162,12	Moving to Petquotting	1807
Denke, Christian Frederick.	162,12	Escorted by Schnall	1807
Denke, Christian Frederick.	162,12	Arrival at new place after 10 day journey	1807
Denke, Christian Frederick.	162,12	Business with Dolson	1807
Denke, Christian Frederick.	162,12	Preaching to over 50 at Kessingmore's house	1807
Denke, Christian Frederick.	162,12	Returning from sleigh ride to St. Clair River	1807
Denke, Christian Frederick.	162,12	Pastoral interviews with Israel	1807
Denke, Christian Frederick.	162,12	Pastoral "speaking" before communion	1807
Denke, Christian Frederick.	162,12	Refer. to call to Petquotting (mem.)	1806
Denke, Christian Frederick.	162,12	Translating parts of Daily Text Book	1807
Denke, Christian Frederick.	162,12	Having pastoral interviews without translator	1807
Denke, Christian Frederick.	162,12	Translator of religious literature	1807
Denke, Christian Frederick.	162,12	Called to serve Petquotting	1807
Denke, Christian Frederick.	162,12	Preaching to large white audience	1806
Denke, Christian Frederick.	162,12	Translating religious literature into Delaware language	1806
Denke, Christian Frederick.	162,12	Conducting morning services on Old Testament stories	1806
Denke, Christian Frederick.	164,10	Pastoral interview with Abraham p. 4	no date
Denke, Christian Frederick.	164,9	Reporting on conversation with Chippewa chief, Makongs Supplement; Not bitter about experiences at Jongquakamik Supplement	no date
Denke, Christian Frederick.	164,10	Author of biography of Abraham (Schaganasch) p. 1	no date
Denke, Christian Frederick.	164,9	Farewell speech to the Chippewa	1806
Denke, Christian Frederick.	164,9	Leaving his Chippewa mission place	1806
Denke, Christian Frederick.	164,9	Donating pigs for a great feast	1806
Denke, Christian Frederick.	164,8	Declining to be involved in persecution of a criminal	1806
Denke, Christian Frederick.	164,8	Presented with fish	1806
Denke, Christian Frederick.	164,8	Having Holy Communion at Fairfield	1806
Denke, Christian Frederick.	164,8	To give advice to friends from the settlements	1806
Denke, Christian Frederick.	162,12	Called to replace Oppelt at Petquotting	1806
Denke, Christian Frederick.	162,12	Consequences of call studied	1806
Denke, Christian Frederick.	162,12	Moving to Fairfield over winter	1806
Denke, Christian Frederick.	163,8	Translator in interview with Negro John	1811
Denke, Christian Frederick.	163,8	Business trip to Sandwich	1811
Denke, Christian Frederick.	163,8	Ref.	1811
Denke, Christian Frederick.	163,8	Pastoral calling 10/--/1811; Performing baptisms of white children	1812
Denke, Christian Frederick.	164,9	In trouble with Siskiboa about damage done by his pigs	1806
Denke, Christian Frederick.	164,13	Combining practical and scholarly activities #9	1806
Denke, Christian Frederick.	164,13	To be replaced by Jongquakamik by 2 unmarried missionaries #10	1806
Denke, Christian Frederick.	162,12	Present at Mission Conference discussing letter from Forestier	1806
Denke, Christian Frederick.	162,12	Returning to his post	1806
Denke, Christian Frederick.	162,12	Visiting at Fairfield	1806
Denke, Christian Frederick.	164,13	Frustrated #8	1806
Denke, Christian Frederick.	164,13	Gaining weight #8	1806
Denke, Christian Frederick.	164,13	Interested in botany #8	1806
Denke, Christian Frederick.	164,9	Explaining to Nabbawe the intention and purpose of a missionary	1806
Denke, Christian Frederick.	162,11	Pastoral interviews at Fairfield	1806
Denke, Christian Frederick.	162,11	Visitor	1806
Denke, Christian Frederick.	162,11	Sharp address on liquor evil	1806
Denke, Christian Frederick.	162,11	Greeted on his 32nd birthday	1806
Denke, Christian Frederick.	162,11	Returning to his post	1806
Denke, Christian Frederick.	162,11	Business with Dolson	1806
Denke, Christian Frederick.	162,11	Returning to his place	1806
Denke, Christian Frederick.	164,9	Missionary interview with Shawnee woman	1806
Denke, Christian Frederick.	164,9	Going to see Hagen	1806
Denke, Christian Frederick.	164,9	Returning, wet	1806
Denke, Christian Frederick.	164,9	Supplied with fresh venison	1806
Denke, Christian Frederick.	162,11	Visitor and speaker	1806
Denke, Christian Frederick.	162,11	Convincing Marcus of the stupidity of his superstition	1806
Denke, Christian Frederick.	162,11	Visitor and speaker	1806
Denke, Christian Frederick.	162,11	Coming to great Hagen	1806
Denke, Christian Frederick.	164,9	Finding Kittigan deserted	1806
Denke, Christian Frederick.	164,9	Not too lucky with service for visiting children	1806
Denke, Christian Frederick.	164,9	Soaked on way to Fairfield	1806
Denke, Christian Frederick.	164,9	Pastoral interview	1806
Denke, Christian Frederick.	164,9	Trouble with his cattle	1806
Denke, Christian Frederick.	164,13	Not seeing a single Indian in a long time #7	1806
Denke, Christian Frederick.	164,8	Friendly visit with Nabbawe	1806
Denke, Christian Frederick.	162,10	Hearing confirmation of sad story from White River	1806
Denke, Christian Frederick.	162,12	Dissolving household at Jongquakamik	1806
Denke, Christian Frederick.	162,12	Removing from well-equipped place	1806
Denke, Jeremiah.	124,3	Visitor at Wechquotank	1762
Denke, Jeremiah; Bethlehem, Pa.	151,6	Ref. No. 10	1782
Denke, Jeremiah; Christiausbrunn.	131,1	Friendly to travelling Christian Indians	1765
Denke, Jeremiah; Christiausbrunn.	131,1	Letter received by Schmick and Zeisberger	1765
Denke, Jeremiah; Christiausbrunn.	131,7	Correspondent	1770
Denny, William.	125,1	Believed to use pressure on Bethlehem Indians	1758
Denny, William.	125,1	Impressed by behavior of Christian Indians	1758
Denny, William.	125,1	Presented with a door by Christian Indians	1758
Denny, William, deputy governor.	125,1	Encouraging Tedeuskund to settle at Wyoming	1758
Denny, William, deputy governor.	125,1	Sending messengers to Allegheny Indians	1758
Denny, William, deputy governor.	125,1	Favoring concentration of Indians in Susquehanna valley	1758
Depui, Moses ("Dobu"); Northampton Co., Pa.	112,1	Ref.	1744
Depui, Niclaus; Northampton Co., Pa.	111,7	Ref. No. 3	1742
DePuy (al. "Dopui, Dopue", etc.), family; Delaware Water Gap, Pa.	121,3	Ref.	1747-06-20	st. vet.
Dettmers, Ferdinand Philipp Jacob.	131,8	Issuing certificate of Bethlehem Widows Society to Johanna Schmick	1771
Dettmers, Ferdinand Philipp Jacob.	131,8	To receive letter	1771
Dettmers, Ferdinand Philipp Jacob; Bethlehem.	125,3	Visitor at Nain	1763
Dettro, Somerset; Perry Co., Ohio.	177,9	Helpful friend	1806
Dettro, Somerset; Perry Co., Ohio.	177,9	Ref.	1806
Dettro, Somerset; Perry Co., Ohio.	177,9	no desc	1806
Dettro, Somerset; Perry Co., Ohio.	177,9	no desc	1806
Dexter, Thomas.	172,1	Owner of a place east of Brantford, Ont.	1798
Deykert.	151,1	Owner of a tavern on Mohawk River between Fort Plain and Norkimer, N.Y. (Tray)	1783
Dickinson, John; Philadelphia.	127,5	Connected with the case of Indian Renatus No. 8	1764
Difflif (?); Bethlehem, Pa.	172,5	Ref. No. 2	1805
Digeon, Mary, m. n. Andrews, w. of David Digeon; Bethlehem.	124,6	Signature No. 9	no date
Disort, Isaac.	114,4	Ref.	1751
Dixon, Methodist minister.	173,7	Friendly visitor at Goshen	1810
Dixon, William.	118,3	Married at Bethlehem	1755
Dobbings.	124,6	Statement on Indians at Wechquetank No. 11	no date
Dobie, financial agent at Montreal.	151,1	no desc	1782
Dodge, commissioner.	141,7	Stopping on way to Delamattenoos and Western Nations	1775
Dodge, commissioner.	141,7	Reported taken prisoner by the British	1776
Dodge, Jonathan.	124,6	Under arrest No. 12	1763
Dodge, Jonathan, lieutenant.	124,4	Informed on the peaceable mind of the Christian Indians	1763-09-03	(Eng. Vers)
Dodge, Jonathan, lieutenant.	125,5	Guest at the Bethlehem Sun Inn No. 2	1763
Dodge, Jonathan, lieutenant.	125,5	Idom No. 3	1763
Doehling, John Jacob; Bethlehem, Pennsylvania.	112,2	Ref.	1744
Doerrbaum, Johann Philipp; Bethlehem.	117,2	Visitor at Gnadenhutten	1751
Dolson, Isaac, son of Matthew Dolson.	162,2	On important errand	1799
Dolson, John.	163,12	Refugee at Fairfield	1813
Dolson, John.	163,12	Lending his wagon for Schaall's use	1813
Dolson, John.	163,12	Schaall's host	1813
Dolson, John.	163,6	Buying corn	1811
Dolson, John.	163,8	Feeling at home among the Fairfield Christians	1811
Dolson, John.	163,8	Visitor	1812
Dolson, John.	163,12	Having British troops at his place	1813
Dolson, John "Junior"; West Dover Tp., Ontario.	174,3	Schnall's host No. 3	1803
Dolson, John, son of Matthew Dolson.	164,4	Taking Denke to his river mouth farm	1803
Dolson, John, son of Matthew Dolson.	164,4	Friendly reception for Denke	1803
Dolson, John, son of Matthew Dolson.	152,1	Bapt. Ghutten, H.	1784
Dolson, John, son of Matthew Dolson.	163,2	Pursuing white thief	1809
Dolson, John; living near Bath, N.Y.	172,1	Ref.	1798
Dolson, Jr.; lower Thames R.	157,1	Host to Oppelt	1804
Dolson, Jr.; lower Thames R.	157,1	Dinner-host to Oppelt family	1804
Dolson, Mary, daughter Matthew Dolson.	152,1	Bapt. Ghutten, H.	1784
Dolson, Matthew.	163,1	Entertaining Schnall family	1808
Dolson, Matthew.	162,10	no desc	1805
Dolson, Matthew.	164,12	Hearing criticism of alleged land ownership by Moravian missionary No. 3	1805
Dolson, Matthew.	164,8	To be seen by Denke and Schnall	1805
Dolson, Matthew.	164,13	Bringing mail No. 2	1806
Dolson, Matthew.	164,13	Able to locate a good shoemaker No. 3	1806
Dolson, Matthew.	163,8	Ref.	1811
Dolson, Matthew.	163,8	no desc	1811
Dolson, Matthew.	163,8	no desc	1812
Dolson, Matthew.	163,8	Seen by Schnall	1812
Dolson, Matthew.	163,8	Requesting patrol service along the river	1812
Dolson, Matthew.	163,8	Having service at his new barn	1812
Dolson, Matthew.	163,8	American troops at his place	1812
Dolson, Matthew.	163,8	Idem	1812
Dolson, Matthew.	162,10	Visitor	1806
Dolson, Matthew.	162,12	Visited by Schnall and Denke	1807
Dolson, Matthew.	162,12	To receive payments from Indians	1807
Dolson, Matthew.	162,12	To receive payments from Indians	1807
Dolson, Matthew.	162,12	Buying canoe-load of cabbage	1807
Dolson, Matthew.	162,7	Helping Denke in preparations for journey	1803
Dolson, Matthew.	162,7	Helping Denke in preparations for journey	1803
Dolson, Matthew.	162,7	Helping Denke in preparations for journey	1803
Dolson, Matthew.	162,7	Helpful to Denke	1803
Dolson, Matthew.	162,7	Helpful to Denke	1803
Dolson, Matthew.	162,8	Collecting corn for debts	1804
Dolson, Matthew.	162,8	Unable to complete his job because of drinking	1804
Dolson, Matthew.	162,8	Seen by Schnall and Denke	1804
Dolson, Matthew.	162,8	Collecting corn for debts	1804
Dolson, Matthew.	162,8	Sending clothing for needy persons	1804
Dolson, Matthew.	162,8	Sending clothing for needy persons	1804
Dolson, Matthew.	162,9	Enjoying lovefeast	1804
Dolson, Matthew.	162,9	Living 25 miles from Fairfield	1804
Dolson, Matthew.	162,9	Living 25 miles from Fairfield	1804
Dolson, Matthew.	162,9	Reporting settlement of conflict between white settlers and mission members	1804
Dolson, Matthew.	162,9	Reporting settlement of conflict between white settlers and mission members	1804
Dolson, Matthew.	157,1	Ref.	1804
Dolson, Matthew.	157,1	Host	1804
Dolson, Matthew.	157,6	Selling stoves No. 6	1804
Dolson, Matthew.	162,9	Poor success in collecting corn for debts	1805
Dolson, Matthew.	162,9	Request to capture a white debtor declined	1805
Dolson, Matthew.	162,9	Request to capture a white debtor declined	1805
Dolson, Matthew.	163,2	no desc	1809	
Dolson, Matthew.	163,2	Bringing Denke and wife on his wagon	1809
Dolson, Matthew.	163,2	Bringing Denke and wife on his wagon	1809
Dolson, Matthew.	163,2	Bringing Denke and wife on his wagon	1809
Dolson, Matthew.	163,2	Selling his merchandise	1809
Dolson, Matthew.	163,2	Trading cabbage for flour and lime	1809
Dolson, Matthew.	162,15	Promising help in Fairfield land survey No. 2	no date
Dolson, Matthew.	163,5	Collecting debts	1810
Dolson, Matthew.	163,5	Seen by Schnall	1810
Dolson, Matthew.	163,6	Ref.	1810
Dolson, Matthew.	163,6	Ref.	1810
Dolson, Matthew.	163,6	Ref.	1810
Dolson, Matthew.	163,6	Overnight guest	1811
Dolson, Matthew.	162,11	no desc	1806
Dolson, Matthew.	164,3	Schnall's host	1802
Dolson, Matthew.	164,3	Selling a horse to Cpt. Harrow	1802
Dolson, Matthew.	164,2	no desc	1802
Dolson, Matthew.	164,2	no desc	1802
Dolson, Matthew.	162,6	Returning to his place	1802
Dolson, Matthew.	162,6	Seen by Denke	1802
Dolson, Matthew.	162,6	Helpful in Denke's transportation	1802
Dolson, Matthew.	162,6	Seen by Oppelt	1802
Dolson, Matthew.	162,6	Trip to his place offering occasion for drinking	1802
Dolson, Matthew.	162,6	Trip to his place offering occasion for drinking	1802
Dolson, Matthew.	164,4	no desc	1802
Dolson, Matthew.	164,4	Furnishing boat transportation	1802
Dolson, Matthew.	164,4	Furnishing boat transportation	1802
Dolson, Matthew.	174,3	Disadvising use of his ship for trip to Malden No. 3	1803
Dolson, Matthew.	174,3	Ref. No. 4	1803
Dolson, Matthew.	164,4	Owner of another farm at mouth of Thames River	1802
Dolson, Matthew.	164,4	15 miles from Thames River mouth, friendly reception for Denke	1803
Dolson, Matthew.	164,4	Trying to get a sled for Denke	1803
Dolson, Matthew.	164,4	Trading with Chippewa	1803
Dolson, Matthew.	164,4	Selling scates to Denke	1803
Dolson, Matthew.	164,3	Sending some bedding for Schnall's use	1802
Dolson, Matthew.	164,3	Welcoming returning missionaries	1802
Dolson, Matthew.	164,3	Bringing Schnall home in his carriage	1802
Dolson, Matthew.	164,4	Friendly host	1803
Dolson, Matthew.	162,6	Helpful to Oppelt on trip to Schnall	1802
Dolson, Matthew.	162,6	Helpful to Oppelt on trip to Schnall	1802
Dolson, Matthew.	162,6	Taking good care of Schnall	1802
Dolson, Matthew.	162,7	Giving information on new tax legislation	1803
Dolson, Matthew.	162,4	Friendly visitor	1801
Dolson, Matthew.	162,6	Helpful to Denke	1802
Dolson, Matthew.	162,6	same	1802
Dolson, Matthew.	162,6	same	1802
Dolson, Matthew.	162,6	Visitor	1802
Dolson, Matthew.	162,13	Denke's host No. 3	1800
Dolson, Matthew.	162,13	Helpful No. 3	1800
Dolson, Matthew.	162,14	Ref.	1801
Dolson, Matthew.	162,14	Schnall's host	1801
Dolson, Matthew.	162,14	Furnishing horses	1801
Dolson, Matthew.	163,8	Ref.	1812
Dolson, Matthew.	163,9	Having service at his place	1812
Dolson, Matthew.	163,9	Death &amp; burial	1813
Dolson, Matthew.	161,1	Selling merchandise	1792
Dolson, Matthew.	161,1	Planning to build a mill on Thames River	1793
Dolson, Matthew.	161,2	no desc	1794
Dolson, Matthew.	161,2	Hauling a boat load of corn	1795
Dolson, Matthew.	161,3	Selling his merchandise in one day	1797
Dolson, Matthew.	161,3	Cattle delivered	1797
Dolson, Matthew.	161,3	Arriving at Fairfield	1798
Dolson, Matthew.	162,7	Providing a stopping place for Denke	1803
Dolson, Matthew.	162,3	Helpful to travelling Denke	1800
Dolson, Matthew.	162,3	Visitor	1800
Dolson, Matthew.	162,4	no desc	1801
Dolson, Matthew.	162,4	Furnishing horses for Schnall's transportation	1801
Dolson, Matthew.	162,4	Helpful with Schnall's baggage	1801
Dolson, Matthew.	162,6	Bringing Schnall home in his wagon	1802
Dolson, Matthew.	162,1	Living 25 miles from Fairfield	1798
Dolson, Matthew.	162,1	Visited by Sensemann	1798
Dolson, Matthew.	162,1	Trading at Fairfield	1799
Dolson, Matthew.	162,1	Trading merchandise for corn, hides, cattle	1798
Dolson, Matthew.	162,1	Leaving with heavy load	1798
Dolson, Matthew.	162,1	Carrying letter	1799
Dolson, Matthew.	162,2	Hauling corn	1799
Dolson, Matthew.	162,2	Neighbor of Jredell	1799
Dolson, Matthew.	162,2	Hauling more corn	1799
Dolson, Matthew.	162,2	Coming to see Sensemann	1799
Dolson, Matthew.	162,3	Settling accounts	1800
Dolson, Matthew.	164,12	Place to have shoes made to order No. 2	1805
Dolson, Matthew.	163,1	Trading cabbage for apples and merchandise	1808
Dolson, Matthew.	163,2	Visited by Schnalls	1809
Dolson, Matthew.	163,2	Collecting debts at Fairfield	1809
Dolson, Matthew.	163,2	To receive canoe loads of corn	1809
Dolson, Matthew, merchant; Detroit, later on Thames River, Ont.	155,5	Giving his boys to Sensemann for boarding and tutoring	1791
Dolson, Matthew, merchant; Detroit, later on Thames River, Ont.	155,5	Visiting his children	1792
Dolson, Matthew, merchant; Detroit, later on Thames River, Ont.	152,1	Having children baptized	1784
Dolson, Matthew, merchant; Detroit, later on Thames River, Ont.	152,1	Visitor from Detroit	1784
Dolson, Matthew, merchant; Detroit, later on Thames River, Ont.	152,1	Friendly visitor	1785
Dolson, Matthew, store and tavern keeper, farmer on Thames R.	171,1	A friend in need for many years	1798
Dolson, Matthew, store and tavern keeper, farmer on Thames R.	171,1	Farewell	1798
Dolson, Matthew, store and tavern keeper, farmer on Thames R.	157,1	Ref.	1804
Dolson, Matthew, store and tavern keeper, farmer on Thames R.	157,1	Receiving boat-leads of corn	1804
Dolson, Matthew, store and tavern keeper, farmer on Thames R.	157,1	Met at Malden, with reassuring report on Oppelt family	1804
Dolson, Mrs. Matthew.	162,10	Visitor	1806
Dolson, Mrs. Matthew.	162,10	Helpful during Margaretha Schnall's confinement	1806
Dolson, Mrs. Matthew.	155,5	Visiting her children	1791
Dolson, Mrs. Matthew.	162,2	Friendly visitor among the Indians	1799
Dolson, Mrs. Matthew.	162,7	Asked to help out with a blister	1803
Dolson, Mrs. Matthew.	164,8	Visitor at Jongquakamik	1805
Douglas, ("Duglas, Dukless"), trader.	137,3	Delivering letters	1772
Douglas, ("Duglas, Dukless"), trader.	137,3	No corn to be had near Pittsburg	1772
Douglas, ("Duglas, Dukless"), trader.	137,3	Helping to buy corn at Kaskaskunk	1772
Douglas, ("Duglas, Dukless"), trader.	137,4	Coming from Pittsburg	1773
Douglas, Wheeler; Brantford, Ont.	172,1	Helping missionaries through Grand R.	1798
Dow; Albany, N.Y.	151,1	Deputy for General Skuyler, helpful (Trav.)	1783
Drinker, Henry, Quaker; Philadelphia, Pa.	131,11	Signer of letter to Friedenshutten Christians No. 10	1772
Drinkwater, dep. sherif; New Milford, Conn.	111,4-5	Arresting Moravian missionaries	1743
Drinkwater, dep. sherif; New Milford, Conn.	111,4-5	Favorably impressed by his charges	1743
Drinkwater, dep. sherif; New Milford, Conn.	111,4-5	Describing school facilities at Pachgatgoch	1743
Drummond, lt. Colonel.	163,10	Visitor at the Wintering Place	1814
Duet; Butler Co., Ohio.	177,9	Husband of a scalped woman	1806
Duet; Butler Co., Ohio.	177,9	Living in very primitive conditions	1806
Duncan and Wilson, business friends at Pittsburg.	152,2	Promise to furnish supplies	1786
Duncan and Wilson, business friends at Pittsburg.	152,2	Assignment of flour for Cuyahoga Christians	1786
Duncan, David.	152,2	Having an agent in exposed situation	1786
Duncan, David.	152,2	Lending his kettles for salt-cooking	1786
Duncan, David.	153,2	Advising against removal to Muskingum	1787
Duncan, David.	153,2	Leaving	1787
Duncan, David.	153,2	Leaving	1787
Duncan, David.	155,1	Owner of flour	1787
Duncan, David, partner in firm of Duncan and Wilson; Pittsburg.	152,2	Arrived at Detroit	1785
Duncan, David, partner in firm of Duncan and Wilson; Pittsburg.	152,2	Handling goods and mail for mission, not very efficiently	1785
Duncan, David, partner in firm of Duncan and Wilson; Pittsburg.	152,2	Asked to take mail	1786
Duncan, David, partner in firm of Duncan and Wilson; Pittsburg.	152,2	To receive letter from Zeisberger	1786
Duncan, David, partner in firm of Duncan and Wilson; Pittsburg.	152,2	Selling flour on Mr. Askin's $200 draft	1786
Dungan; Beaver Co., Pa.	172,2	Tender welcome to travelling Moravians	1799
Dungan; Beaver Co., Pa.	172,2	Running a "dry tavern"	1799
Dunker, trader.	144,3	Member of delegation to the Shawnee	1774
Dunker, trader.	144,3	Shot at by Shawnee	1774
Dunker, trader.	144,3	Protected at Gekelemukpechunk	1774
Dunmore, Lord, general governor of Virginia ("Don Moore").	141,6	Procedure vindicated	1774
Dunmore, Lord, general governor of Virginia ("Don Moore").	141,6	Favors White Eye's plan to go to England	1774
Dunmore, Lord, general governor of Virginia ("Don Moore").	141,6	With army returning	1774
Dunmore, Lord, general governor of Virginia ("Don Moore").	141,6	Meets Chief Gischenatsi	1774
Dunmore, Lord, general governor of Virginia ("Don Moore").	141,6	Arrives in Pittsburgh	1774
Dunmore, Lord, general governor of Virginia ("Don Moore").	144,4	Out with 2500 men against the Shawnee	1774
Eberhardt, Nicholas.	115,7	Inviting Powells to Holy Communion	1757
Eberhardt, Nicholas.	115,7	Trip to the Oblong to buy supplies	1757
Eberhardt, Nicholas.	115,9	Ref.	1760
Eberhardt, Nicholas.	115,6	Journey to Bethlehem	1756
Eberhardt, Nicholas.	115,6	Returning to Pachgatgoch	1756
Eberhardt, Nicholas.	115,6	Trip to the Oblong	1756
Eberhardt, Nicholas.	115,6	Idem	1757
Eberhardt, Nicholas.	115,6	Anniversary of his arrival at Pachgatgoch	1757
Eberhardt, Nicholas.	115,6	Great argument with visiting Quakers	1756
Eberhardt, Nicholas.	115,6	Quite unco-operative	1756
Eberhardt, Nicholas.	115,6	Remembering Single Brethren's Festival	1756
Eberhardt, Nicholas.	115,6	Going to the Oblong	1756
Eberhardt, Nicholas.	115,6	Morbid conception of life and death	1756
Eberhardt, Nicholas.	115,6	Instructed on course of action at Oblong and Pachgatgoch Supplement 2/1756; Writer of Pachgatgoch diary	1756
Eberhardt, Nicholas.	115,6	Called for work among children	1756
Eberhardt, Nicholas.	115,6	Idem	1756
Eberhardt, Nicholas.	115,6	Important anniversary	1756
Eberhardt, Nicholas.	115,6	Very outspoken on rum issue	1756
Eberhardt, Nicholas.	115,6	Public reading of Connecticut laws	1756
Eberhardt, Nicholas.	115,6	Trip to the Oblong	1756
Eberhardt, Nicholas.	115,6	Facing the problem of accommodating white people at the mission church	1756
Eberhardt, Nicholas.	115,6	Rationalizing the death of children	1756
Eberhardt, Nicholas.	115,6	Friendly relations with the censor	1756
Eberhardt, Nicholas.	115,6	Pleading with tears for fuller dedication to Christ	1756
